序號,國別,片名,上映日,出品,院數,總日數,總金額,總票數,首週票房,週末總票房
5296,中華民國,角頭－浪流連,2021/02/05,巧克麗娛樂股份有限公司、台北市電影委員會,108,135,161768815.0000,683735,43684614.0000,88523410.0000
5297,中華民國,想見你,2022/12/30,車庫影業股份有限公司、三鳳有限公司,77,101,132214628.0000,534013,38164406.0000,79357483.0000
5298,中華民國,角頭2：王者再起,2018/02/14,理大國際多媒體股份有限公司、柏合麗國際影業股份有限公司、能海電能科技股份有限公司、路得寶交通股份有限公司、鑫盛傳媒製作股份有限公司、鐵人文創娛樂有限公司、昇華娛樂傳播股份有限公司、捷泰精密工業股份有限公司、華人電通文化傳媒有限公司,94,101,127897322.0000,564657,51720365.0000,63563620.0000
5299,中華民國,樓下的房客,2016/08/12,台灣安邁進國際影業股份有限公司、群星瑞智國際娛樂股份有限公司、中環國際娛樂事業股份有限公司、威視股份有限公司、MM2 ENTERTAINMENT PTE LTD.、安樂影片有限公司,91,120,116219969.0000,505554,38104460.0000,71813858.0000
5300,中華民國,紅衣小女孩2(數位2D版),2017/08/25,講故事有限公司、中環國際娛樂事業股份有限公司、大慕影藝國際事業有限公司、華映娛樂股份有限公司、秀泰國際娛樂股份有限公司、國賓影城股份有限公司、樂到家國際娛樂股份有限公司、華研國際音樂股份有限公司、紅衣小女孩股份有限公司,95,77,105729876.0000,465443,53172760.0000,65352167.0000
5301,中華民國,刻在你心底的名字,2020/09/30,滿滿額娛樂股份有限公司、氧氣電影有限公司、百聿數碼創意股份有限公司、中環國際娛樂事業股份有限公司、三皇生物科技股份有限公司,110,157,103428310.0000,441627,10986924.0000,64539751.0000
5302,中華民國,花甲大人轉男孩,2018/02/09,氧氣電影有限公司、藝碩文創股份有限公司、中環國際娛樂事業股份有限公司、樂到家國際娛樂股份有限公司、華映娛樂股份有限公司、秀泰國際娛樂有限公司、國賓影城股份有限公司、新光影城股份有限公司,99,91,102160797.0000,458886,25270127.0000,59343048.0000
5303,中華民國,血觀音,2017/11/24,中環國際娛樂事業股份有限公司、原子映象有限公司 高雄人、喆學影像製作有限公司,82,133,88619725.0000,394831,19807258.0000,51756808.0000
5304,中華民國,吃吃的愛,2017/05/27,(大陸)樂視影業(北京)有限公司、(香港)樂視影業(香港)有限公司、(香港)海灘娛樂有限公司、(香港)凱擘香港有限公司、(中華民國)原子映象有限公司,71,85,85206922.0000,371675,43159633.0000,45024570.0000
5305,中華民國,聽見歌 再唱,2021/04/16,美商華納兄弟(遠東)股份有限公司台灣分公司、香港商福斯傳媒有限公司台灣分公司、海樂影業股份有限公司、有得電影有限公司 高雄人、十三月股份有限公司,104,205,84398474.0000,365350,2938629.0000,61515113.0000
5306,中華民國,粽邪3 :鬼門開,2023/08/25,麻吉砥加電影有限公司、華影國際影藝有限公司、識富天使會、用心快樂社會企業股份有限公司、鏡文學股份有限公司、米珞安影業製作有限公司、聯合數位文創股份有限公司,101,129,80867742.0000,326178,32377159.0000,52300476.0000
5307,中華民國,可不可以，你也剛好喜歡我 ,2020/08/21,華映娛樂股份有限公司、中環國際娛樂事業股份有限公司、星泰國際娛樂股份有限公司、樂到家國際娛樂股份有限公司、新線索(北京)影視投資有限公司、艾迪昇傳播事業有限公司、滿滿額娛樂股份有限公司、百聿數碼創意股份有限公司、馬棋朵數位影像製作有限公司,108,140,79237164.0000,342072,9010167.0000,47406211.0000
5308,中華民國,青春18×2 通往有你的旅程,2024/03/14,翻滾吧男孩電影有限公司、百聿數碼創意股份有限公司、眾合千澄影視文化傳媒有限公司、有戲娛樂股份有限公司、米神國際股份有限公司、霹靂國際多媒體股份有限公司、CyberAgent  Inc.、Cygames  Inc.、Happinet Phantom Studios Corporation、KDDI CORPORATION、Kansai Television Co. Ltd.、JR East Marketing 、 Communications  Inc.,102,204,75782938.0000,294110,20734316.0000,50147234.0000
5309,中華民國,我吃了那男孩一整年的早餐,2022/01/28,華映娛樂股份有限公司、天際娛樂股份有限公司、星空飛騰國際娛樂有限公司、中環國際娛樂事業股份有限公司、星泰國際娛樂股份有限公司、三皇生物科技股份有限公司、樂到家國際娛樂股份有限公司、得藝文創國際股份有限公司、艾迪昇傳播事業有限公司,100,167,73937829.0000,309340,12694344.0000,44459058.0000
5310,中華民國,人面魚 紅衣小女孩外傳,2018/11/23,中環國際娛樂事業股份有限公司、講故事有限公司、大慕影藝國際事業有限公司、華映娛樂股份有限公司、秀泰國際娛樂有限公司、國賓影城股份有限公司、樂到家國際娛樂股份有限公司、華研國際音樂股份有限公司、紅衣小女孩股份有限公司,102,84,73072985.0000,328367,36731954.0000,48386117.0000
5311,中華民國,馗降：粽邪2,2020/09/02,華影國際影藝有限公司、麻吉砥加電影有限公司、滿滿額娛樂股份有限公司、聯聯看娛樂文化股份有限公司、識富天使會,106,110,72143225.0000,319042,19112596.0000,43708507.0000
5312,中華民國,請問，還有哪裡需要加強,2023/07/28,麻吉砥加電影有限公司、禾豐九路娛樂有限公司、有戲娛樂股份有限公司、居爾一拳有限公司、能率影業股份有限公司、聚星文創娛樂事業股份有限公司、影一製作所股份有限公司、樺麗探險有限公司,107,125,70644893.0000,286867,1014315.0000,37912245.0000
5313,中華民國,大釣哥,2017/01/26,玉佳娛樂有限公司,89,95,69325684.0000,314760,48523716.0000,32053175.0000
5314,中華民國,六弄咖啡館,2016/07/14,好好電影工作室有限公司、彩色樹傳媒有限公司、華視娛樂投資集團股份有限公司、北京世紀華映文化傳媒有限公司、北京百度網訊科技有限公司、浙江自在有限公司、創意光年有限公司、MM2影視娛樂製作有限公司,93,105,68504670.0000,307013,10715276.0000,37074100.0000
5315,中華民國,誰先愛上他的,2018/11/02,海納百川娛樂有限公司、原點概念有限公司、親愛的工作室有限公司,106,128,66373145.0000,292655,11041033.0000,37845011.0000
5316,中華民國,鬼才之道,2024/08/07,Sony Pictures International Productions、牽猴子股份有限公司、影一製作所股份有限公司、大慕可可股份有限公司、有戲娛樂股份有限公司、奇幻娛樂國際股份有限公司、一種態度電影股份有限公司,100,100,60037933.0000,229214,14951568.0000,33191238.0000
5317,中華民國,BIG,2023/12/01,米倉影業股份有限公司、大誠保險經紀人股份有限公司、築間餐飲事業股份有限公司、泰豐禮品美術有限公司,98,307,58563201.0000,236728,992200.0000,42280890.0000
5318,中華民國,女鬼橋,2020/02/27,樂到家國際娛樂股份有限公司、天馬傳播事業有限公司、得藝文創國際股份有限公司、大慕影藝國際事業股份有限公司、氧氣電影有限公司、華映娛樂股份有限公司、海樂影業股份有限公司,92,172,58119430.0000,253481,23060810.0000,37360469.0000
5319,中華民國,第九分局,2019/08/29,華文創股份有限公司、全能製作股份有限公司、樂到家國際娛樂股份有限公司、滿滿額娛樂股份有限公司,83,77,56843257.0000,250237,24761722.0000,34625729.0000
5320,中華民國,五月天 人生無限公司,2019/05/24,相信音樂國際股份有限公司、安樂電影公司(聯合出品) ,79,80,54237549.0000,160061,19865419.0000,38997550.0000
5321,中華民國,目擊者,2017/03/31,嘉揚電影有限公司、(大陸)浙江觀鑒影業有限公司、(大陸)海寧鐵幕真文化傳媒有限公司、(大陸)海寧觀盈影視文化有限公司、(大陸)喀什嘉映文化傳媒有限公司,83,103,52490600.0000,232868,20163485.0000,29105170.0000
5322,中華民國,緝魂,2021/01/29,嘉陽電影有限公司、Pon Pon Pictures Limited、海寧鐵幕真文化傳媒有限公司、霍爾果斯眾合千澄影業有限公司,106,82,50860209.0000,215231,10832824.0000,28220255.0000
5323,中華民國,無聲,2020/10/15,財團法人公共電視文化事業基金會、氧氣電影有限公司、滿滿額娛樂股份有限公司、畢業生有限公司、英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,67,122,50052620.0000,211806,7660822.0000,30626803.0000
5324,中華民國,寒單,2019/01/23,想亮影藝股份有限公司、聚善美文創娛樂有限公司、奧瑪優勢傳媒娛樂行銷有限公司、如意休閒事業股份有限公司、彩虹塗裝有限公司、台北影業股份有限公司、北京中視星馳文化傳媒有限公司、深圳善為影業股份有限公司、廣州海盟佐佐文化傳播有限公司、東風沐電影工作室,105,80,49291780.0000,221472,18173336.0000,24892992.0000
5325,中華民國,粽邪,2018/08/31,緯來電視網股份有限公司、一起影業製作有限公司、華達星多媒體事業股份有限公司、志嘉建設股份有限公司、華影國際影藝有限公司、和合佰納媒體事業股份有限公司,96,104,49273565.0000,219909,17844259.0000,34738774.0000
5326,中華民國,打噴嚏,2020/07/14,禾豐九路娛樂有限公司、群星瑞智國際藝能股份有限公司、天下一電影製作有限公司,106,86,47074458.0000,204914,19559346.0000,24986886.0000
5327,中華民國,周處除三害,2023/10/06,一種態度電影股份有限公司、于仲淵、六六喜喜股份有限公司、王志祥、再現影像製作股份有限公司、狼谷娛樂股份有限公司、高雄市電影館、黃人有限公司、財團法人臺中市影視發展基金會、緯來電視網股份有限公司、霹靂國際多媒體股份有限公司,108,147,46905111.0000,187204,15939426.0000,26622260.0000
5328,中華民國,52赫茲 我愛你(數位2D版),2017/01/23,中環國際娛樂事業股份有限公司、貴金影業傳媒股份有限公司、果子電影有限公司、財團法人高雄市文化基金會、五十二赫茲有限公司,83,101,46270614.0000,202845,13328983.0000,19953765.0000
5329,中華民國,怪胎,2020/08/05,牽猴子整合行銷股份有限公司、滿滿額娛樂股份有限公司、台灣大哥大股份有限公司,107,152,45129701.0000,195435,10129390.0000,23438952.0000
5330,中華民國,同學麥娜絲,2020/11/20,甜蜜生活製作有限公司、華文創股份有限公司,82,105,44870132.0000,193630,3165147.0000,28957423.0000
5331,中華民國,女鬼橋2：怨鬼樓,2023/10/13,樂到家國際娛樂股份有限公司、得藝文創國際股份有限公司、發起日影視股份有限公司、大慕可可股份有限公司、氧氣電影有限公司、夢想創造股份有限公司、大宇資訊股份有限公司、皮諾丘電影事業有限公司、華映娛樂股份有限公司、星泰國際娛樂股份有限公司,92,148,42129639.0000,167197,14064916.0000,29950098.0000
5332,中華民國,報告老師！怪怪怪怪物！,2017/07/28,(中華民國)群星瑞智國際娛樂股份有限公司、(中華民國)居爾ㄧ拳有限公司、(中華民國)安邁進國際影業股份有限公司、(中華民國)祖與占影像製作股份有限公司、(香港)安樂影片有限公司,91,96,41839767.0000,186608,20857672.0000,24174023.0000
5333,中華民國,還錢,2024/01/27,文化內容策進院、華能國際娛樂股份有限公司、有戲娛樂股份有限公司、樂到家國際娛樂股份有限公司、麗富開發股份有限公司、恒世資本股份有限公司,103,97,41783006.0000,164568,1322980.0000,19713908.0000
5334,中華民國,流麻溝十五號,2022/10/28,湠臺灣電影股份有限公司,92,132,40081365.0000,177175,1092260.0000,25831253.0000
5335,中華民國,做工的人電影版,2023/03/31,大慕影藝國際事業股份有限公司、中國信託創業投資股份有限公司、華映娛樂股份有限公司、大慕可可股份有限公司、樂到家國際股份有限公司、有戲娛樂股份有限公司、鏡文學股份有限公司、華研國際音樂股份有限公司、秀泰集團,102,126,39566545.0000,169123,1956390.0000,20303280.0000
5336,中華民國,我的麻吉4個鬼,2023/08/18,滿滿額娛樂股份有限公司、好好看文創有限公司、有戲娛樂股份有限公司、阿榮影業股份有限公司、安沛文創股份有限公司、超級娛樂有限公司、鷹美影業有限公司、能率影業股份有限公司、崴森管理顧問股份有限公司、神州娛樂股份有限公司、中影股份有限公司、海棠果影業有限公司、維太平洋有限公司、安聯量行集團,92,84,39064451.0000,158410,2770607.0000,22455949.0000
5337,中華民國,老師你會不會回來,2017/09/29,(中華民國)滿滿額娛樂有限公司、(中華民國)風尚國際文化傳媒股份有限公司、(中華民國)百聿數碼創意股份有限公司、(中華民國)香港商福斯傳媒有限公司台灣分公司、(中華民國)神州娛樂股份有限公司、(中華民國)鳳凰藝能股份有限公司、(新加坡)MM2 ENTERTAINMENT PTE  LTD(新加坡)MM2 ENTERTAINMENT PTE  LTD、(大陸)米銳克傳媒、(大陸)上海明時文化傳播有限公司,92,102,38874129.0000,178421,1179920.0000,22975884.0000
5338,中華民國,我的婆婆怎麼把ＯＯ搞丟了,2023/01/13,伯樂影業股份有限公司 、群星瑞智國際藝能股份有限公司 、東森電視事業股份有限公司 、滿滿額娛樂股份有限公司 、四方四隅文娛國際股份有限公司、良人行影業有限公司 、宏將影業有限公司 、聚星文創娛樂事業股份有限公司 、群之噰傳播股份有限公司 、有戲娛樂股份有限公司 、中華電信股份有限公司個人家庭分公司、財團法人公共電視文化事業基金會,99,80,38852363.0000,166144,3465420.0000,19920918.0000
5339,中華民國,親愛的房客,2020/10/23,一期一會影像製作有限公司,73,157,38726892.0000,164291,7146720.0000,22309137.0000
5340,中華民國,我沒有談的那場戀愛,2021/02/10,可米傳媒事業股份有限公司、海納百川娛樂有限公司、親愛的工作室有限公司、鏡文學股份有限公司、原點概念有限公司、華文創股份有限公司、南人電影有限公司,109,99,38015678.0000,159799,2930925.0000,18749515.0000
5341,中華民國,健忘村,2017/01/26,(中華民國)影一製作所股份有限公司、(中華民國)美商華納兄弟(遠東)股份有限公司台灣分公司、(中華民國)相信音樂國際股份有限公司、(中華民國)緯來電視網股份有限公司、(中華民國)華文創股份有限公司、(大陸)北京影行天下文化傳播有限公司、(大陸)光環傳媒股份有限公司、(大陸)萬達影視傳媒有限公司、(大陸)光環影業有限公司、(大陸)北京百度網訊科技有限公司,96,70,36615705.0000,161737,22394553.0000,16417803.0000
5342,中華民國,瀑布,2021/10/29,本地風光電影股份有限公司、氧氣電影有限公司、鏡文學股份有限公司、三皇生物科技股份有限公司、百聿數碼創意股份有限公司、華映娛樂股份有限公司,102,141,36452168.0000,154762,2313961.0000,22261548.0000
5344,中華民國,夏日的檸檬草,2024/08/02,百薇國際娛樂股份有限公司、文化內容策進院(聯合出品公司)、滿滿額娛樂股份有限公司(聯合出品公司)、台北影業股份有限公司(聯合出品公司)、阿榮影業股份有限公司(聯合出品公司),91,82,32863852.0000,123289,4580273.0000,18642224.0000
5345,中華民國,少年吔,2022/03/18,原典國際影視製作有限公司,73,141,32553195.0000,139178,15699406.0000,21218148.0000
5346,中華民國,速命道,2023/04/27,寬銀慕電影製作有限公司、Children's Town Limited.、台灣映藝娛樂股份有限公司、財團法人台北市文化基金會台北市電影委員會、大腕影業國際有限公司,108,111,32416747.0000,129740,11208825.0000,19113147.0000
5347,中華民國,消失的情人節,2020/09/18,華文創股份有限公司、影一製作所股份有限公司、美商華納兄弟（遠東）股份有限公司台灣分公司、國賓影城股份有限公司、威像電影有限公司,108,169,32284535.0000,139940,5069861.0000,19873049.0000
5348,中華民國,叱咤風雲,2021/01/16,量能文創股份有限公司、創映電影有限公司、天鵬翱翔集團有限公司,83,62,31943679.0000,135920,11421334.0000,18774485.0000
5349,中華民國,鬥魚,2018/08/17,多曼尼製作有限公司、星泰國際娛樂股份有限公司、旺旺中時媒體集團、宏璟建設股份有限公司、樂到家國際娛樂股份有限公司、香港商福斯傳媒有限公司台灣分公司、(大陸)霍爾果斯鑫岳影視傳媒有限公司、(大陸)霍爾果斯觀達影視文化傳播有限公司,81,110,30570074.0000,136999,16799190.0000,17882209.0000
5350,中華民國,大佛普拉斯,2017/10/13,甜蜜生活製作有限公司、華文創股份有限公司,65,159,29713066.0000,136514,4692771.0000,17439781.0000
5351,中華民國,民雄鬼屋,2022/07/29,后花園數位影像製作有限公司、馬棋朵數位影像製作有限公司、采昌國際多媒體股份有限公司、皮諾丘電影事業有限公司、煉金術電影事業有限公司、罡風創意映像有限公司、有樂股份有限公司,82,95,29706996.0000,121139,13510772.0000,18791168.0000
5352,中華民國,杏林醫院,2020/12/31,海樂影業股份有限公司、影童國際有限公司,94,93,29337286.0000,128164,21163001.0000,17804910.0000
5353,中華民國,大顯神威,2016/08/19,點睛石多媒體股份有限公司、理大國際多媒體股份有限公司、靖天娛樂股份有限公司、緯來電視網股份有限公司、太陽娛樂文化有限公司、量能文創股份有限公司、得藝國際媒體股份有限公司,85,66,29063702.0000,133079,20009403.0000,19713547.0000
5354,中華民國,頭七,2022/04/01,皮諾丘電影事業有限公司、台灣大哥大股份有限公司、馬棋朵數位影像製作有限公司、杰瑞音樂有限公司、天馬傳播事業有限公司,86,98,27732078.0000,121166,16198225.0000,17411566.0000
5355,中華民國,陽光普照,2019/11/01,本地風光電影股份有限公司、華文創股份有限公司、捌捌玖電影股份有限公司、鏡文學股份有限公司、聯聯看娛樂文化有限公司,54,84,26173942.0000,110467,4815818.0000,15253541.0000
5356,中華民國,一吻定情,2019/02/14,當樂娛樂股份有限公司,97,90,24703070.0000,108717,8143219.0000,15996725.0000
5357,中華民國,我的蛋男情人(數位2D版),2016/09/23,逆光電影股份有限公司、有享娛樂股份有限公司、凱擘影藝股份有限公司、華研國際音樂股份有限公司、玉喜投資股份有限公司、英屬維京群島商富頡事業有限公司台灣分公司、影一製作所股份有限公司、檸萌國際傳媒有限公司,93,75,24499792.0000,108820,14299716.0000,15697583.0000
5358,中華民國,詐團圓,2023/01/20,青睞影視製作股份有限公司、文化內容策進院、六六喜喜股份有限公司、台灣大哥大股份有限公司(My Video)、呈洋國際有限公司,101,87,24082922.0000,102185,432440.0000,11633156.0000
5359,中華民國,大三元,2019/02/01,好孩子國際娛樂有限公司、田秦文創娛樂有限公司、幸福本色國際文創股份有限公司,96,67,23605217.0000,105954,4285262.0000,11087530.0000
5360,中華民國,下半場,2019/08/23,下半場電影股份有限公司、華研國際音樂(股)公司、國賓影城(股)公司、高雄市電影館、美商華納兄弟(遠東)股份有限公司、逆光電影(股)公司、有享娛樂(股)公司、福斯傳媒有限公司、華策影業(天津)有限公司,103,114,22968141.0000,102282,7420798.0000,13477371.0000
5361,中華民國,素還真,2022/01/28,品蓮觀真電影股份有限公司、霹靂國際多媒體股份有限公司,98,137,22654941.0000,95329,678500.0000,14195869.0000
5362,中華民國,切小金家的旅館,2018/07/12,良人行影業有限公司、麥加芬電影製作有限公司、阿榮影業股份有限公司、香港商福斯傳媒有限公司臺灣分公司、威像電影有限公司、(大陸)華策影業（天津）有限公司,100,93,19801511.0000,90089,2126798.0000,12225611.0000
5363,中華民國,美國女孩,2021/12/03,水花電影股份有限公司、寰亞電影製作有限公司、杰威爾音樂有限公司、G.H.Y. Culture 、 Media (Singapore),84,122,19621851.0000,83512,2161336.0000,12798846.0000
5364,中華民國,你的情歌,2020/01/23,奇想事企業有限公司、能率影業股份有限公司、香港商甲上娛樂有限公司台灣分公司 、采昌國際多媒體股份有限公司  、英屬維京群島商敦宜股份有限公司台灣分公司,74,121,19478118.0000,83955,405230.0000,8275889.0000
5365,中華民國,惡女,2023/10/27,影響原創影視股份有限公司、有戲娛樂股份有限公司、臺灣電視事業股份有限公司、合影視有限合夥、幸福路映畫社有限公司,80,111,18753347.0000,76400,3052650.0000,11780630.0000
5366,中華民國,疫起,2023/04/14,凱擘影藝股份有限公司、奇幻娛樂國際股份有限公司、有戲娛樂股份有限公司、良人行影業有限公司、大慕可可股份有限公司 、六六喜喜股份有限公司、台灣大哥大股份有限公司 (台灣大哥大 MyVideo)、聚星文創娛樂事業股份有限公司 、宏將影業有限公司 、華文創股份有限公司 、得利影視股份有限公司,89,98,17328145.0000,73320,3817405.0000,11327015.0000
5367,中華民國,查無此心,2023/09/08,興揚電影有限公司、華映娛樂股份有限公司、中環國際娛樂事業股份有限公司、有戲娛樂股份有限公司、台灣大哥大 MyVideo、溫柔鄉電影有限公司、東陽長庚影視文化有限公司、眾合千澄影視文化傳媒有限公司,102,96,16857980.0000,68743,2319565.0000,10145495.0000
5368,中華民國,鬼天廈,2024/04/19,華映娛樂股份有限公司、艾迪昇傳播事業有限公司、一念間電影有限公司、轅年視覺創意股份有限公司、三皇生物科技股份有限公司、星泰國際娛樂股份有限公司、文化內容策進院、乾伽國際媒體有限公司,94,80,16673554.0000,67144,7810963.0000,11326908.0000
5369,中華民國,悲情城市,1989/10/21,年代網際事業股份有限公司,62,94,16514987.0000,66381,5105512.0000,8726725.0000
5370,中華民國,罪後真相,2022/10/28,伯樂影業股份有限公司、中環國際娛樂事業股份有限公司 、良人行影業有限公司 、宏將影業有限公司 、東森電視事業股份有限公司 、滿滿額娛樂股份有限公司 、聚星文創娛樂事業股份有限公司 、打字人創意有限公司 、得利影視股份有限公司 、有戲娛樂股份有限公司 ,96,90,16438882.0000,70245,1692577.0000,11062639.0000
5371,中華民國,噩兆,2021/12/24,車庫娛樂股份有限公司、映象工廠有限公司、Arthur Film  아더필름(주),44,62,16158081.0000,65523,8873021.0000,11897576.0000
5372,中華民國,地圖的盡頭,2017/09/15,中華民國多層次傳銷商業同業公會、地頭影業股份有限公司,7,39,15921240.0000,71899,7757200.0000,6783135.0000
5373,中華民國,你在我心上,2022/10/21,麻吉砥加電影有限公司、星勢力娛樂股份有限公司、艾婷投資股份有限公司,93,125,15747799.0000,68376,1172485.0000,11901024.0000
5374,中華民國,破浪男女,2024/06/28,壹陸喜喜股份有限公司、原子映象有限公司,75,132,15704850.0000,61108,5342160.0000,9224575.0000
5375,中華民國,本日公休,2023/03/03,伯樂影業股份有限公司 、華文創股份有限公司 、有余企劃製作有限公司 、得利影視股份有限公司 、中環國際娛樂事業股份有限公司 、意妍堂製作股份有限公司 ,85,123,15465978.0000,68609,3314003.0000,8521983.0000
5376,中華民國,出發,2019/05/31,相知國際股份有限公司,36,77,15451386.0000,69483,2867937.0000,9253031.0000
5377,中華民國,老狐狸,2023/11/24,積木影像製作有限公司、合影視有限合夥、天使放大股份有限公司、貝殼放大股份有限公司、高雄統夢秀泰影城股份有限公司、華映娛樂股份有限公司、百聿數碼創意股份有限公司、東映ビデオ株式会社,64,178,15207332.0000,63683,192250.0000,8112752.0000
5378,中華民國,複身犯,2021/02/26,犢影制作電影有限公司、樂到家國際娛樂股份有限公司、良人行影業有限公司、麻吉砥加電影有限公司 高雄人、祖與占影像製作股份有限公司、中天星辰（香港）影業有限公司,107,93,14675168.0000,63103,1638694.0000,9755075.0000
5379,中華民國,帶我去月球,2017/12/01,好好電影工作室有限公司、秀泰國際娛樂有限公司、滿滿額娛樂有限公司、香港商福斯傳媒有限公司台灣分公司、旺旺中時媒體集團、哈拉影城有限公司、貳樓餐飲有限公司、荃盛環宇股份有限公司、比姆文創股份有限公司、宏璟建設股份有限公司、心元資本創業投資有限公司、豆府餐飲集團,81,92,14671083.0000,67154,8679592.0000,10446878.0000
5380,中華民國,詭扯,2021/11/12,良人行影業有限公司、Arthur Film Inc. (주)아더필름、車庫娛樂股份有限公司、麻吉砥加電影有限公司、聚星文創娛樂事業股份有限公司、樂到家國際娛樂股份有限公司、宏將傳媒股份有限公司,48,53,14507309.0000,60114,3227881.0000,9522719.0000
5381,中華民國,山中森林,2023/01/13,禾力文創有限公司,86,59,14272252.0000,59947,6562720.0000,7906652.0000
5382,中華民國,痴情男子漢,2017/08/18,鐵人文創娛樂有限公司 高雄人,75,33,13969341.0000,61977,8815044.0000,8616486.0000
5383,中華民國,老大人,2019/03/22,興揚電影有限公司、中環國際娛樂事業股份有限公司、(大陸)海寧鐵幕真文化傳媒有限公司、(大陸)喀什嘉映文化傳媒有限公司,55,115,13525751.0000,61769,437798.0000,8537801.0000
5384,中華民國,哈勇家,2022/08/12,華映娛樂股份有限公司、氧氣電影有限公司、中環國際娛樂事業股份有限公司、星泰國際娛樂股份有限公司、得藝文創國際股份有限公司、凡宇興業有限公司、樂到家國際娛樂股份有限公司、鏡文學股份有限公司,87,117,13426970.0000,60808,214650.0000,8563874.0000
5385,中華民國,我最愛的笨男人,2023/09/08,文達文創股份有限公司、英屬蓋曼群島商威望國際娛樂股份有限公司、百聿數碼創意股份有限公司、劇糖文創娛樂股份有限公司,86,74,13382251.0000,55296,5267360.0000,8712172.0000
5386,中華民國,山椒魚來了,2023/02/10,大麥影像傳播工作室,47,117,13204559.0000,58152,2129504.0000,8210802.0000
5387,中華民國,跟你老婆去旅行,2021/02/10,滿滿額娛樂股份有限公司、好好看文創有限公司、上環國際多媒體娛樂股份有限公司、崴森管理顧問股份有限公司、羚邦控股有限公司、華納集團、中天星辰(香港)影業有限公司,106,79,13178125.0000,56724,4110512.0000,6322230.0000
5388,中華民國,陪你很久很久,2019/10/25,嘉揚電影有限公司、海寧鐵幕真文化傳媒有限公司、滿滿額娛樂股份有限公司、中環國際娛樂事業股份有限公司、貴金影業傳媒股份有限公司、思美傳媒股份有限公司、海寧夢生影視文化傳媒有限公司、北京喔沃娛樂文化傳媒有限公司、薩摩亞商羚邦亞洲有限公司台灣分公司Medialink (Asia) Limited Taiwan Branch,84,95,12983981.0000,57376,5999256.0000,9132326.0000
5389,中華民國,幸福路上,2017/10/30,傳影互動股份有限公司、幸福路映畫社有限公司、財團法人高雄市文化基金會,81,104,12915769.0000,61431,239040.0000,8457284.0000
5390,中華民國,破處,2020/07/03,展邁核創股份有限公司、立正站好思維創意有限公司、中環國際娛樂事業股份有限公司、BNB拔尼布無限工作坊,96,90,12649910.0000,67691,7858567.0000,8218617.0000
5391,中華民國,車頂上的玄天上帝,2023/11/11,三視多媒體網路股份有限公司、大好天光文化創意股份有限公司、台灣文創天使投資股份有限公司、財團法人台北市文化基金會台北市電影委員會、財團法人臺中市影視發展基金會、台灣大哥大股份有限公司、十二果子有限公司、映費迪國際有限公司、香港商甲上娛樂有限公司台灣分公司、相聚國際股份有限公司、風度國際股份有限公司、衛山資本股份有限公司,84,71,12640155.0000,53792,2312698.0000,8242645.0000
5392,中華民國,乒乓男孩,2024/10/25,嘉揚電影有限公司、文化內容策進院、華映國際文創股份有限公司、緯來電視網股份有限公司、中環國際娛樂事業股份有限公司、鴻聯國際開發股份有限公司、轅年視覺創意股份有限公司、雪巴影視股份有限公司、台灣大哥大股份有限公司、梁維倫、台亞半導體股份有限公司、財團法人台亞醫療公益基金會,96,32,12456365.0000,50752,546060.0000,9473696.0000
5393,中華民國,小曉,2023/12/08,華映娛樂股份有限公司、得利影視股份有限公司、華文創股份有限公司、承達投資有限公司、寓言工作室、影響原創影視股份有限公司,71,115,12152270.0000,50287,4519111.0000,7858394.0000
5394,中華民國,黑熊來了,2019/12/13,大麥影像傳播工作室,35,69,11751965.0000,51539,2545114.0000,7432809.0000
5395,中華民國,海霧,2020/09/11,松露文化創意有限公司、愛奇藝電影集團香港有限公司、台灣太陽娛樂有限公司、非凡娛樂製作有限公司、兔將創意影業股份有限公司,95,98,11548309.0000,51517,7102925.0000,7929304.0000
5396,中華民國,赤心巔峰,2023/12/25,活水文化事業有限公司,50,105,11345914.0000,47753,337268.0000,6681493.0000
5397,中華民國,緝魔,2019/08/16,傳遞娛樂傳媒有限公司、華映娛樂股份有限公司,65,66,11329584.0000,51112,6994718.0000,7211329.0000
5398,中華民國,嘎啦,2024/07/19,馬棋朵數位影像製作有限公司、文化內容策進院、瑪菲司股份有限公司、華麗熊行銷有限公司、有樂股份有限公司、三幕電影製作有限公司 、九日映像開發有限公司、后花園數位影像製作有限公司、森上娛樂國際有限公司 、大岩文創國際有限公司 ,74,48,10891431.0000,42679,5016528.0000,6865692.0000
5399,中華民國,八戒,2024/05/31,兔子創意股份有限公司、砌禾數位動畫股份有限公司、台灣大哥大MyVideo、合影視有限合夥,91,59,10725810.0000,43902,2536561.0000,7383921.0000
5400,中華民國,雖然媽媽說我不可以嫁去日本。,2017/06/16,DUCKBILL ENTERTAINMENT TAIWAN CO. LTD.,32,84,10627068.0000,45217,5690767.0000,6554483.0000
5401,中華民國,我想和你在一起,2024/07/05,文化內容策進院TAICCA 、寬魚國際股份有限公司、星映電影有限公司、(聯合出品)基翔影視有限公司、(聯合出品)合名實業有限公司、(聯合出品)平天下電影娛樂有限公司,87,81,10344781.0000,39725,2008367.0000,5792460.0000
5402,中華民國,極樂宿舍,2016/07/29,星木映像股份有限公司、阿榮影業股份有限公司、台北影業股份有限公司,78,70,10228026.0000,46448,6988359.0000,5785561.0000
